"id";"name";"host_id";"host_name";"neighbourhood";"latitude";"longitude";"room_type";"price";"minimum_nights";"number_of_reviews";"last_review";"reviews_per_month";"calculated_host_listings_count";"availability_365";"number_of_reviews_ltm"
"1039100971542929554";"Amplio y cÃ³modo depto en Recoleta. Ideal familia.";25222227;"MarÃ­a Eugenia";"Recoleta";-34.58721368298692;-58.40164772688522;"Entire home/apt";85519.0;3;35;"2025-01-11";2.59;1;54;30
"1039112510493111798";"Alojamiento con vista y ubicaciÃ³n inmejorable";59917333;"Mercedes";"Palermo";-34.583120159551015;-58.41014749132;"Entire home/apt";41463.0;2;30;"2025-01-20";2.15;29;337;26
"1039196875808715265";"Cozy studio en Palermo Hollywood";10535414;"Ivanna";"Palermo";-34.58357;-58.44304;"Entire home/apt";16740.0;2;33;"2025-01-24";2.36;15;166;28
"1039197391587493644";"Concepto Urbano";33026304;"Cecilia Sofia";"San Cristobal";-34.62284436910694;-58.39210310422973;"Entire home/apt";32095.0;1;35;"2025-01-24";2.59;1;356;31
"1039232018160026692";"A pasos del obelisco";548278298;"Angelica Beatriz";"San Nicolas";-34.60245696940577;-58.37758549206541;"Entire home/apt";34657.0;2;6;"2024-10-13";0.45;1;178;5
"1039232126588196975";"Palermo para 2 - Sec 24hs - Hermosa vista!";92325617;"Javi";"Palermo";-34.5902935;-58.4188578;"Entire home/apt";31507.0;4;2;"2024-07-08";0.16;27;211;1
"1039263206644925221";"NuÃ±ez RiverTango Buenos Aires";171946271;"Diego";"NuÃ±ez";-34.5519472;-58.4705599;"Entire home/apt";86051.0;3;8;"2024-11-14";0.6;6;63;6
"1039270700431045233";"Caballito Habitacion";60115955;"Hache";"Caballito";-34.62038;-58.44141;"Private room";8402.0;1;1;"2024-06-11";0.13;22;262;1
"1039306277020818228";"Amplio Piso y elegante c/terraza priv Palermo";6164204;"Maria Sol";"Palermo";-34.5770537;-58.43708379999999;"Entire home/apt";48909.0;1;23;"2025-01-25";1.77;7;30;22
"1039308186011918342";"Confortable Depto.
Frente al Barrio InglÃ©s, Lindo!";547406100;"Adrian";"Caballito";-34.6254664;-58.4407313;"Entire home/apt";31507.0;3;8;"2024-08-02";0.59;1;213;7
"1039318040385944261";"HabitaciÃ³n y luminosa en residencia de artistas.";90836796;"Emilia";"Parque Chacabuco";-34.6320431;-58.4306058;"Private room";15753.0;2;2;"2024-09-26";0.19;3;256;2
"1039339097451358835";"Moderno Monoambiente en Palermo";24897831;"Dario";"Palermo";-34.59778982010142;-58.41667501534422;"Entire home/apt";29406.0;3;10;"2025-01-08";0.76;4;269;8
"1039694978085895478";"Villa Crespo / Patio / 2 BD";3150517;"Debo";"Villa Crespo";-34.59945;-58.43577;"Entire home/apt";44109.0;4;2;"2024-08-01";0.15;18;146;1
"1039738696978529250";"Departamento con terraza propia en Palermo";468748027;"Diego Jorge";"Recoleta";-34.5928585;-58.4080667;"Entire home/apt";36758.0;2;1;"2024-01-01";0.08;1;92;0
"1039777376191099639";"Studio en Palermo, CaÃ±itas.";50299119;"Martina";"Palermo";-34.57173;-58.43608;"Entire home/apt";52511.0;3;7;"2024-11-28";0.54;1;270;4
"1039781168411208511";"Modern cozy apartment, steps from Subway B";222104683;"Marina";"Villa Ortuzar";-34.5830765;-58.46902709999999;"Entire home/apt";27306.0;4;23;"2025-01-03";1.78;1;346;21
"1039782235463905010";"Tu lugar en Recoleta.";519138489;"Juan Jorge";"Recoleta";-34.59700815891041;-58.38772326762032;"Private room";24754.0;1;28;"2025-01-03";2.01;1;235;22
"1039789914668239552";"Alojamiento Chic en Palermo :";492412205;"Diego Leonardo";"Palermo";-34.581413782696984;-58.44088375264807;"Entire home/apt";40507.0;3;35;"2025-01-17";2.54;11;152;30
"1039815511383338041";"Monoambiente centro y universidades";1211466;"Marcos";"San Nicolas";-34.60139;-58.38927;"Entire home/apt";24155.0;3;4;"2024-12-19";0.32;6;224;3
"1039840770480159526";"Apartamento de 2 ambientes con balcÃ³n en Flores";503284027;"Celeste";"Flores";-34.63684404228968;-58.46514254808425;"Entire home/apt";24155.0;3;7;"2024-05-27";0.53;1;88;5
"1039851219862044208";"Pileta y gimnasio! Adorable departamento";549608480;"MarÃ­a Susana";"Chacarita";-34.5867528;-58.45107019999999;"Entire home/apt";44109.0;2;7;"2024-11-20";0.6;1;167;7
"1039867862480524799";"Hermoso y moderno departamento! Con piscina y gym";536132216;"Brenda";"Almagro";-34.60232;-58.42781;"Entire home/apt";42009.0;3;6;"2025-01-24";0.57;1;334;6
"1039869458453553126";"Cool 1BDR apt. in Palermo Chico!";468392547;"Antonia";"Palermo";-34.58236;-58.40009;"Entire home/apt";34657.0;4;18;"2025-01-08";1.29;29;177;14
"1039884505082337110";"DaHause - studio con amenities";269351277;"Sabrina";"Almagro";-34.60458587747354;-58.42295932034179;"Entire home/apt";21845.0;4;1;"2024-02-01";0.08;6;92;1
"1039900490413563941";"Dto. âLas MarÃ­asâ
Obelisco 
Buenos Aires";166647182;"CÃ©sar";"San Nicolas";-34.60594780777155;-58.38815321618554;"Entire home/apt";27757.0;2;1;"2024-12-02";0.5;1;335;1
"1039917874609214932";"Inmejorable ubicaciÃ³n Recoleta";455365425;"Fiamma";"Recoleta";-34.58893038079797;-58.39157927781344;"Entire home/apt";31507.0;3;12;"2024-07-08";0.9;28;234;8
"1039938730318500050";"Luminoso departamento en Palermo Hollywood.";300591035;"Patricia";"Palermo";-34.58491;-58.43526;"Entire home/apt";31507.0;3;15;"2024-12-02";1.09;1;249;11
"1039995588406581338";"HabitaciÃ³n con cocina y baÃ±o.";466448813;"Clara";"Caballito";-34.62671290663227;-58.432785384356976;"Private room";36758.0;1;5;"2024-12-09";0.49;2;133;5
"1039997209516665256";"Departamento en Palermo";131643661;"Fabiana";"Palermo";-34.59017;-58.41771;"Entire home/apt";34657.0;2;3;"2024-11-18";0.23;1;239;2
"1040009045039170886";"Cozy & stylish apartment/Late check-in available";239610345;"Sofia";"Colegiales";-34.5783;-58.44727;"Entire home/apt";37430.0;3;30;"2024-11-24";2.34;1;179;28
"1040066092630929835";"En el barrio de moda de Baires";179613869;"Tatiana";"Villa Urquiza";-34.57295943616347;-58.47254867419039;"Entire home/apt";33607.0;2;5;"2024-03-12";0.4;1;181;3
"1040133446175044424";"Moderno depto Recoleta - Mall & Cementario 7 mins";13834947;"Joaquin";"Recoleta";-34.5921667;-58.3951015;"Entire home/apt";87021.0;1;27;"2025-01-07";1.97;29;354;23
"1040149394003254324";"Departamento Alto Palermo";162432525;"Juan Ignacio";"Recoleta";-34.5886919;-58.409648;"Entire home/apt";31055.0;2;24;"2024-12-02";1.8;2;251;22
"1040286026182032246";"Impresionante Loft (duplex) a estrenar Palermo.";245768419;"Lucio";"Palermo";-34.579302388052724;-58.435727944337366;"Entire home/apt";55809.0;3;23;"2025-01-06";1.7;7;71;20
"1040429323576612375";"Moderno y Confortable Apt cerca Obelisco Pax 4";549733587;"Agustin Jorge";"San Nicolas";-34.6011539;-58.37938020000001;"Entire home/apt";19650.0;1;18;"2025-01-08";1.29;1;340;16
"1040441242940471440";"Departamento en Buenos Aires, Capital Federal";549735821;"Eliana";"Villa Santa Rita";-34.61343776259051;-58.47644188565406;"Entire home/apt";33607.0;2;31;"2024-12-21";2.47;1;85;29
"1040470542008127118";"Refugio  FrancÃ©s";524850217;"Andres";"San Nicolas";-34.60457;-58.3911;"Private room";39761.0;2;26;"2025-01-26";1.95;4;84;21
"1040519160327239397";"Moderno apartamento en el corazÃ³n de Buenos Aires";7113848;"Pablo";"Balvanera";-34.600201540603784;-58.40290620690026;"Entire home/apt";47260.0;4;4;"2024-04-03";0.29;5;138;1
"1040527165868668425";"Bien ubicado y tranquilo";439875656;"MarÃ­a Eugenia";"Recoleta";-34.598438113899434;-58.389809057159376;"Entire home/apt";28356.0;2;6;"2024-12-07";0.59;32;335;6
"1040548802934716544";"Grande, cÃ©ntrico y tranquilo";155824675;"MarÃ­a";"Balvanera";-34.60616900358439;-58.40806351798686;"Entire home/apt";63318.0;1;10;"2024-12-11";0.87;5;335;10
"1040620435176637616";"Deptarmento Palermo Hollywood";542384105;"Hernan Carlos";"Palermo";-34.57806420941646;-58.42781206969125;"Entire home/apt";49132.0;2;10;"2024-11-08";0.73;2;169;4
"1040630798360536377";"Apartment in Palermo Soho";346169874;"Lucas";"Palermo";-34.5822377;-58.42813689999999;"Entire home/apt";79071.0;2;11;"2025-01-07";0.93;35;261;11
"1040641394854172669";"Cozy two bedroom apartment";193266918;"Constanza";"Almagro";-34.60308721693392;-58.42786722749497;"Entire home/apt";27306.0;1;10;"2024-09-29";0.84;1;178;10
"1040646938634074252";"Loft at Melia Hotel Puerto Retiro Breakfast";80890872;"Adrian";"Retiro";-34.5837011;-58.3705149;"Entire home/apt";57720.0;1;11;"2025-01-12";0.97;18;332;11
"1040647475713210109";"Loft 3 Beds  3P SPA Experience with Breakfast Pool";80890872;"Adrian";"Retiro";-34.5837011;-58.3705149;"Entire home/apt";82243.0;1;5;"2025-01-24";0.95;18;334;5
"1040651390193692393";"Bright & spacious apartment w/ large roof terrace";34694820;"RaÃºl";"Palermo";-34.5884601;-58.43377150000001;"Entire home/apt";50851.0;4;20;"2024-11-04";1.89;3;269;20
"1040664800286666099";"Departamento Premium Arcos";549796198;"Guillermo MartÃ­n";"Palermo";-34.5678724;-58.4459733;"Entire home/apt";53257.0;3;7;"2024-04-19";0.54;1;215;6
"1040668644063472610";"Oasis con vista al parque y parrilla Ãºnico";31087402;"Janu";"Chacarita";-34.5879233;-58.45222229999999;"Entire home/apt";39457.0;1;22;"2024-07-12";1.67;1;274;15
"1040675614560193393";"Luminoso Studio w/balcony & pool";471086727;"Live";"Recoleta";-34.5978846;-58.4115396;"Entire home/apt";36758.0;2;1;"2024-01-11";0.08;3;208;0
"1040777793426928132";"Departamento cÃ©ntrico y luminoso";549822433;"Gerardo Miguel";"San Cristobal";-34.62114416204078;-58.402598587937945;"Entire home/apt";42009.0;1;5;"2024-12-02";0.38;1;89;2
"1040803864776749424";"Bright 2 BDR w/ balcony in Palermo";516009541;"Clara";"Palermo";-34.5824719;-58.4136072;"Entire home/apt";53004.0;4;29;"2025-01-01";2.09;19;365;24
"1040810398243115597";"Lindo estudio en Palermo Soho.";52563882;"Luis";"Palermo";-34.593689609397394;-58.42103306381554;"Entire home/apt";34657.0;3;2;"2024-03-06";0.16;1;269;1
"1041194167502265632";"Comodo departamento en el corazÃ³n de Recoleta";549906240;"Maria Cristina";"Recoleta";-34.59591;-58.38729;"Entire home/apt";51156.0;2;3;"2024-12-03";0.45;1;180;3
"1041259007779286640";"Confortable apartamento Recoleta";549922807;"Daniel";"Recoleta";-34.58856;-58.40756;"Entire home/apt";29711.0;4;5;"2025-01-09";0.39;3;30;4
"1041272555864737344";"Arevalo studio 201. Palermo";2033824;"Geraldine";"Palermo";-34.58276;-58.44086;"Entire home/apt";63013.0;1;27;"2024-12-12";2.04;6;203;23
"1041340568254657665";"Confortable P. B. en Balvanera";522415018;"Ingrid";"Balvanera";-34.60561468398625;-58.3983049636126;"Entire home/apt";52511.0;3;3;"2024-02-18";0.23;2;239;1
"1041361508419075943";"(OLA) Muy luminoso PISO 17 en Belgrano";504116188;"Quest TL";"Belgrano";-34.562417;-58.4619804;"Entire home/apt";34657.0;2;21;"2024-12-16";1.6;17;180;20
"1041381634288205837";"Studio in Palermo Hollywood";521095720;"Juan Pablo";"Palermo";-34.5805791;-58.4331457;"Entire home/apt";58875.0;1;1;"2024-11-03";0.34;12;232;1
"1041458387742191479";"2BR SOHO Borges Zona Plazas";441744544;"Lautaro";"Palermo";-34.5871468;-58.4280069;"Entire home/apt";42009.0;2;34;"2025-01-08";2.59;26;317;31
"1041482894233818085";"Acogedor departamento en NÃºÃ±ez";59438028;"MarÃ­a";"NuÃ±ez";-34.5518933;-58.46384879999999;"Entire home/apt";30603.0;3;12;"2024-12-20";1.11;1;214;12
"1041491078025883760";"Acogedor dos ambientes Balvanera";522415018;"Ingrid";"Balvanera";-34.60712;-58.39885;"Entire home/apt";26255.0;3;8;"2024-12-13";0.75;2;239;8
"1041544027718582361";"Departamento en Recoleta";264972827;"Mariana";"Recoleta";-34.5920413;-58.40635979999999;"Entire home/apt";68264.0;2;17;"2024-11-17";1.27;2;318;12
"1041553401349908006";"DecoArmani studio-sofisticado 306";17430082;"Nicole";"Recoleta";-34.58855417184091;-58.3916275575757;"Entire home/apt";61658.0;1;28;"2025-01-12";2.05;19;86;26
"1041580190847070245";"Apartment Palermo Soho - Estilo y comodidad";549999732;"Tatiana";"Palermo";-34.5892112;-58.42267149999999;"Entire home/apt";47260.0;3;9;"2024-11-03";0.69;1;293;7
"1041888567249349804";"Estudio Exclusivo en Palermo";231989329;"Magdalena";"Palermo";-34.59558252010768;-58.42784092641069;"Entire home/apt";29406.0;4;27;"2025-01-02";2.07;2;84;25
"1041915241540617345";"La Ruca";3127614;"Pilar";"Recoleta";-34.58539;-58.39298;"Entire home/apt";38858.0;3;25;"2025-01-05";1.94;15;232;24
"1041924428053624923";"Departamento frente al Obelisco";550057978;"Republica";"San Nicolas";-34.6044933;-58.3807807;"Entire home/apt";48762.0;2;36;"2025-01-11";2.73;1;77;33
"1041949573562889770";"departamento comodo";550064445;"Gustavo";"Almagro";-34.6003059;-58.4253769;"Entire home/apt";52511.0;1;1;"2024-11-29";0.48;1;269;1
"1042036497461483272";"Depto 3 ambientes. San Telmo. Baires Home";502461557;"Maria";"Barracas";-34.62792060842518;-58.37374627524541;"Entire home/apt";51765.0;4;2;"2024-03-19";0.17;1;362;2
"1042047540234753903";"Silencioso Monoambiente Prox. Plaza Serrano";450612472;"Miguel";"Villa Crespo";-34.59613;-58.42756;"Entire home/apt";30729.0;1;11;"2025-01-22";1.49;19;266;11
"1042064155849230662";"Corrientes y Obelisco II";526435;"Laura";"San Nicolas";-34.60472;-58.3894531;"Entire home/apt";32284.0;3;1;"2024-01-24";0.08;4;2;0
"1042082129827341932";"Palermo Soho Style";455982220;"Viviana";"Palermo";-34.5828896;-58.427457;"Entire home/apt";40958.0;2;27;"2025-01-02";2.02;9;362;22
"1042094101379916399";"Encantador Estudio Microcentro";476631666;"Valeria Raquel";"San Nicolas";-34.60299;-58.379;"Entire home/apt";24302.0;3;19;"2025-01-14";1.4;2;359;15
"1042204156303833550";"Dpto en pleno Belgrano R";550123319;"Camila";"Belgrano";-34.56918330628366;-58.46298471093178;"Entire home/apt";47260.0;2;27;"2025-01-12";2.18;1;164;25
"1042219916596770064";"24hs security and best amenities in Palermo";76840368;"Rentals Buenos Aires";"Palermo";-34.57619084884359;-58.43892074639152;"Entire home/apt";63013.0;2;7;"2025-01-06";0.53;24;69;6
"1042232802724789915";"Montmartre 2 Studio Monserrat San Telmo CABA";142212691;"JosÃ©";"Monserrat";-34.61384995600058;-58.37485905736685;"Entire home/apt";29858.0;2;24;"2024-12-29";1.75;10;364;22
"1042237760656429583";"Departamento Palermo nuevo";490711154;"Giovanna";"Palermo";-34.57768;-58.42227;"Entire home/apt";52511.0;4;29;"2025-01-23";2.21;2;218;28
"1042239517198499714";"PH 2dorm NuÃ±ez/Terraza privada";550130437;"Paula";"NuÃ±ez";-34.55333541404149;-58.46772622599156;"Entire home/apt";57762.0;4;5;"2024-05-31";0.44;1;243;5
"1042254734720686606";"Balcarce apartment";430287088;"Alberto HipÃ³lito";"San Telmo";-34.6186984;-58.3700157;"Entire home/apt";32704.0;2;8;"2024-12-14";1.6;1;270;8
"1042297012270589423";"Moderno apto 2 amb con piscina y gim";72167043;"SebastiÃ¡n";"San Cristobal";-34.6235685380597;-58.40454138815402;"Entire home/apt";30456.0;2;8;"2025-01-05";0.61;3;148;7
"1042322594866365955";"Departamento completo en Recoleta, Buenos Aires";173228593;"Ricardo";"Retiro";-34.59356252279088;-58.3868229519541;"Entire home/apt";68264.0;2;8;"2024-12-29";0.6;1;252;7
"1042595175146329630";"Beautiful studio in Palermo Queens/Villa Crespo";45905514;"Andres";"Villa Crespo";-34.593845784733105;-58.44377540051937;"Entire home/apt";23105.0;3;14;"2024-12-09";1.05;3;181;12
"1042684203229915401";"CorazÃ³n de Buenos Aires";241481832;"Mayra";"Paternal";-34.603;-58.46083;"Entire home/apt";42628.0;3;2;"2024-12-02";0.15;3;303;1
"1042729895519749086";"Hermoso apartamento en Barracas";536938760;"Laura";"Barracas";-34.63953;-58.36988;"Entire home/apt";47260.0;1;6;"2024-05-02";0.47;4;364;3
"1042814117849890581";"Elegante dpto para 4P frente al Parque Las Heras";386033175;"Atemporarios";"Palermo";-34.5824318;-58.40831559999999;"Entire home/apt";52511.0;2;10;"2024-09-28";0.93;18;280;10
"1042831873694952341";"Brand new apartment (NÃºÃ±ez) (M)";549976727;"MarÃ­a Marcela";"NuÃ±ez";-34.55225;-58.45715;"Entire home/apt";42754.0;3;50;"2024-12-31";3.61;1;233;37
"1042866383042782356";"Alojamiento moderno Palermo";550245732;"Juliana";"Palermo";-34.58044290055747;-58.44184290740967;"Entire home/apt";52511.0;1;1;"2024-01-08";0.08;1;106;0
"1042974044520414228";"CÃ¡lido Depto en Recoleta para 3 pax";55049605;"Analia";"Recoleta";-34.59638;-58.4038579;"Entire home/apt";27715.0;3;26;"2024-12-11";1.99;27;270;24
"1042977653365914563";"Excelente Apartamento en Recoleta";137402378;"Celi";"Recoleta";-34.597050892422324;-58.38930074125528;"Entire home/apt";48762.0;1;3;"2025-01-04";0.23;9;180;2
"1043010160784770208";"Balvanera";474661850;"Antonella";"Balvanera";-34.6018383;-58.3981126;"Entire home/apt";35707.0;3;7;"2024-04-02";0.53;1;87;3
"1043375388103878770";"Hermoso departamento en San Telmo !";160081482;"Max";"Monserrat";-34.61588166197424;-58.37621024172291;"Entire home/apt";53561.0;3;5;"2024-04-16";0.38;1;61;3
"1043378910750961260";"Recoleta";185530910;"Trinidad";"Recoleta";-34.5932032;-58.39929670000001;"Private room";24460.0;1;22;"2025-01-22";1.71;1;23;16
"1043379931390502899";"Baires Art DecÃ³";115360455;"MarÃ­a Paula";"Retiro";-34.597258;-58.3734909;"Entire home/apt";69010.0;2;11;"2025-01-22";0.88;1;234;9
"1043504393210831929";"CÃ³modo Departamento en Caballito";550368202;"Gilles";"Flores";-34.62925849705369;-58.45227699726819;"Entire home/apt";26255.0;2;5;"2025-01-12";1.7;1;226;5
"1043559632653183096";"CorazÃ³n de Belgrano";7523002;"Martin";"Belgrano";-34.56082521590023;-58.45991323633711;"Entire home/apt";47260.0;2;22;"2024-12-05";1.68;1;233;19
"1043560630097612611";"La mejor ubicaciÃ³n";499631283;"Ariel";"Retiro";-34.595751;-58.3813496;"Entire home/apt";57762.0;2;1;"2024-01-10";0.08;2;87;0
"1043571844803801842";"Palermo Hollywood Studio";52900394;"Diego";"Palermo";-34.5759693;-58.4339448;"Entire home/apt";31507.0;3;25;"2025-01-25";1.89;2;209;22
"1043606438561236811";"AlÃ³jate en el CorazÃ³n de Bs As - Parque Centenario";221038142;"Dolinda Antonia";"Almagro";-34.60575867923615;-58.43000661581755;"Entire home/apt";43878.0;3;14;"2024-08-02";1.18;1;182;14
"1043617219133909710";"Comfortable apartment in recoleta";387821367;"Lucia";"Recoleta";-34.5968062;-58.3882388;"Entire home/apt";26255.0;3;5;"2024-12-17";0.52;5;155;5
"1043628375188992791";"Amanda's kingdom - Alto Palermo";550401835;"Juan Alberto";"Palermo";-34.588885551177;-58.41292635438733;"Entire home/apt";36611.0;3;40;"2025-01-19";3.05;1;44;37
"1043645356055745613";"Departamento grande a estrenar";550404635;"Nico";"Belgrano";-34.55329221527977;-58.44347997104885;"Entire home/apt";84017.0;2;2;"2024-02-25";0.15;1;162;1
"1043666186435267134";"Hermoso PH en Buenos Aires!";166894035;"Barbara";"Almagro";-34.6168988;-58.4253377;"Entire home/apt";25657.0;2;15;"2025-01-12";1.12;1;101;13
"1043684890325425170";"Monoambiente elegante y luminoso";261556256;"Santiago";"Flores";-34.619495574788154;-58.46420967618204;"Entire home/apt";36758.0;2;24;"2025-01-12";1.83;1;287;20
"1043730663434962112";"Tranquilo, luminoso y amplio";74349913;"Astrid";"Flores";-34.63235923621676;-58.470320165041805;"Entire home/apt";34962.0;3;11;"2025-01-18";0.81;2;242;8
"1043732627667491285";"Corrientes Vintage III";512231810;"Luna";"Almagro";-34.60247567640334;-58.42941622645874;"Entire home/apt";26255.0;2;8;"2025-01-17";0.61;3;167;7
"1044051484712976092";"Moderno y luminoso monoambiente en NuÃ±ez";30700159;"Mariana";"NuÃ±ez";-34.5501075;-58.45519350000001;"Entire home/apt";42009.0;2;8;"2024-12-29";0.73;22;34;8
"1044074827414381938";"Luminoso y acogedor";107390084;"Jose Alberto";"Palermo";-34.5723621;-58.4317933;"Entire home/apt";52511.0;3;18;"2025-01-11";1.35;1;299;16
"1044097290426973324";"HabitaciÃ³n en zona centrica.";530702169;"Andres";"Monserrat";-34.6108775;-58.39065489999999;"Private room";16803.0;4;11;"2025-01-05";0.81;2;121;7
"1044110840659260339";"Apart Obelisco";550494803;"Diego";"San Nicolas";-34.603580391267;-58.38736661332974;"Entire home/apt";89268.0;2;1;"2024-11-30";0.48;3;89;1
"1044111151502963121";"HabitaciÃ³n por Obelisco";188331263;"Laura";"San Nicolas";-34.60477986389253;-58.38546096881878;"Private room";12603.0;1;9;"2025-01-13";0.68;3;234;4
"1044123430311117513";"Hosted by Flor";86073020;"Florencia";"Almagro";-34.60074;-58.41487;"Private room";21004.0;2;4;"2024-12-02";0.32;1;269;2
"1044142058613719537";"PH Loreta";249072634;"Eugenia";"Colegiales";-34.5745176;-58.45540999999999;"Entire home/apt";42009.0;1;3;"2024-03-15";0.24;1;269;2
